0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
9
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
10
10
11
11
0
0
0
0
0
0
0
0
0
0
0
0
0
0
9
10
11
12
12
13
13
13
13
0
0
0
0
0
0
0
0
0
0
0
11
12
13
13
14
14
14
14
15
15
15
0
0
0
0
0
0
0
0
11
12
13
14
14
15
15
16
16
16
16
17
17
17
17
17
0
0
0
0
13
14
14
15
16
16
16
17
17
18
18
18
18
18
18
0
0
0
0
13
14
15
16
16
17
17
18
18
18
19
19
19
20
20
0
0
0
0
13
14
15
16
17
17
18
19
19
19
20
20
20
21
21
0
0
0
0
13
14
16
16
17
18
19
19
20
20
21
21
21
22
22
0
0
0
0
0
15
16
17
18
19
19
20
20
21
21
22
22
23
23
0
0
0
0
0
15
16
17
18
19
20
20
21
22
22
23
23
23
24
0
0
0
0
0
15
16
18
18
19
20
21
22
22
23
23
24
24
25
0
0
0
0
0
0
17
18
19
20
21
21
22
23
23
24
25
26
26
0
0
0
0
0
0
17
18
19
20
21
22
23
23
24
25
25
26
26
0
0
0
0
0
0
17
18
19
20
21
22
23
24
25
25
26
26
27
0
0
0
0
0
0
17
18
20
21
22
23
23
24
25
26
26
27
27
0
0
0
0
0
0
17
18
20
21
22
23
24
25
25
26
27
27
28
