0
0
0
0
0
0
0
0
0
0
2
2
2
2
2
2
2
2
2
0
0
0
0
2
2
2
2
2
2
2
2
2
3
3
3
3
3
3
0
0
0
2
2
2
3
3
3
3
3
3
3
3
4
4
4
4
4
0
0
2
2
3
3
3
3
3
4
4
4
4
4
4
4
5
5
5
0
2
2
3
3
3
3
4
4
4
4
5
5
5
5
5
5
6
6
0
2
2
3
3
3
4
4
5
5
5
5
5
6
6
6
6
6
6
0
2
3
3
3
4
4
5
5
5
6
6
6
6
6
7
7
7
7
0
2
3
3
4
4
5
5
5
6
6
6
7
7
7
7
8
8
8
0
2
3
3
4
5
5
5
6
6
7
7
7
7
8
8
8
8
9
0
2
3
4
4
5
5
6
6
7
7
7
8
8
8
9
9
9
9
2
2
3
4
4
5
6
6
7
7
7
8
8
8
9
9
9
10
10
2
2
3
4
5
5
6
6
7
7
8
8
9
9
9
10
10
10
10
2
2
3
4
5
5
6
7
7
8
8
9
9
9
10
10
10
11
11
2
3
3
4
5
6
6
7
7
8
8
9
9
10
10
11
11
11
12
2
3
4
4
5
6
6
7
8
8
9
9
10
10
11
11
11
12
12
2
3
4
4
5
6
7
7
8
9
9
10
10
11
11
11
12
12
13
2
3
4
5
5
6
7
8
8
9
9
10
10
11
11
12
12
13
13
2
3
4
5
6
6
7
8
8
9
10
10
11
11
12
12
13
13
13
2
3
4
5
6
6
7
8
9
9
10
10
1
12
12
13
13
13
14
